id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
59,0.015767534377002786,0.002218568159396382,0.0022456372632552626,0.0013547396772953361,7.757793665508258e-05,0.01785750788410626,0.0006153212957077894,0.008042114575830006,0.9518209988307511
60,0.22302143645946498,0.0011925533124851437,8.230961223521865e-05,0.00036915217840113797,0.0005702150313762349,0.46845999510027847,0.003763005730948533,0.15549368362951962,0.1470476489452907
61,4.7478650268793654e-05,0.8078626571224883,0.18757380870030932,0.0032864724846575536,0.0005833718258792885,2.308043417523296e-05,0.00048654236632982966,3.438748589717344e-05,0.00010220092999457102
62,0.03737356480335866,0.004421425975890478,0.0010313251435337663,0.0012702252585874857,0.0006479814370714976,0.006181931611450583,0.00026845100819375325,0.0069025893706370295,0.9419025053912768
63,0.00010079124661315505,0.3551499253178672,0.5614516959372295,0.07855816530770239,0.0016631446162866709,0.00014044016098938036,0.001228176474616491,5.566035279812892e-05,0.0016520005858969382
64,0.017085044756528313,0.00041130416583894623,0.0003123444318207749,0.000616332916321253,7.768868559909244e-06,0.021530211556023044,0.0001370877912911175,0.0008061423467702759,0.9590937631668464
65,0.0007653958714691267,0.46549541722603727,0.4380580871932491,0.002199362528490852,0.0028448045624501774,0.006937006499621418,0.012078977077020594,0.07009197370457716,0.0015289753370841912
66,0.051363223169482046,0.11191647775049117,0.4101103706029305,0.01722392904268339,0.013037132017565903,0.0031093845646952265,0.38023256638068875,0.0071012712068099105,0.005905645264653162
67,0.0015805987531206083,0.2972801954584593,0.41351693105354503,0.1935240584704472,0.0009595778640105076,0.005762421917159356,0.08511853350480121,0.0002937631411429903,0.001963919837313676
68,0.0025050059331303133,0.00021250100009869523,0.00023715875932368594,3.3611511943139717e-06,0.00021374297092459994,0.007610987536753155,0.0009070998505339454,0.9858696232474902,0.0024405195505510934
69,0.0053309843660072935,6.731178196128077e-05,2.6426113774673504e-06,0.0013833898631604286,4.1084414470108775e-05,0.9835942609257385,0.004372616319835189,0.0035903720721889723,0.0016173376452608096
70,0.00018523419760735468,0.5024363352799601,0.3879666738667592,0.10124702350234453,0.0013073671286997308,0.0007939432801829345,0.004799386499225207,0.00013573847384592953,0.0011282977713750802
71,0.0019892077642816018,0.004529614318013098,0.0021931091873944766,0.00292284531497402,0.9836341878890951,1.8462400471288164e-05,0.000643450231838367,0.003193575510416867,0.0008755473835151685
72,0.002005993644458191,5.8989020691883964e-05,2.045795862116423e-06,0.0005845991200187777,6.61052104144192e-05,0.9846115783539706,0.002564477686509153,0.009687302835904155,0.00041890833217051235
73,0.008287266555385794,6.871050462602213e-05,1.8082734214657988e-05,0.004291662129754993,0.00013938795437265413,0.9574880304745161,0.013640401950056846,0.009900622944757638,0.006165834752315194
74,0.0024752379163014188,0.0002427080182905286,0.0003214873739530376,2.36304640287308e-06,0.00030933453412209625,0.00314155608359472,0.000498797143172535,0.9894507418303332,0.0035577740538295325
75,0.005093214187294656,0.009104862038115906,0.01334347214221639,0.2743988670966823,0.6539586685559762,0.004128094009578955,0.019261832644972325,0.012486122216539677,0.00822486710862364
76,0.00011149789069948869,0.47444611273608017,0.2934531571486654,0.2272107464817797,0.0013647254067729068,0.0003279666270794109,0.0013459745781162714,2.4468945574933823e-05,0.0017153501852318579
77,0.0058835838850124595,0.00012439388987046837,3.5830664160011822e-06,0.0012618466704201572,3.7282883888014294e-05,0.983246372970601,0.003702081076268909,0.003835767174724977,0.0019050883827981008
78,0.003907751626596472,0.020133861585695845,0.005305419976219515,0.0022705004157167552,0.9631581105671603,1.226643997891786e-05,0.0006770991245343502,0.0030837841877468905,0.0014512060763510457
79,0.009419612884761572,0.0004495738027936179,0.0010263019680842116,4.3824124183151405e-05,0.0016291895146512976,0.01753074670528514,0.017440616194187634,0.949493323948839,0.0029668108572144854
80,0.00010270813555509744,0.6350746985422484,0.2467821443523596,0.11426997294458212,0.0014493295185377657,0.00019736021830670837,0.0010067107977898447,2.469972909512168e-05,0.00109237576152537
81,0.01466762527056353,0.14973123723365764,0.09896809780714286,0.0722950717856468,0.6256370440370965,0.0004680101966872713,0.01836276733128194,0.007198785019439249,0.012671361318484238
82,0.0887972176186746,9.501981637992192e-05,0.000281182729670713,0.00010201891620331261,2.0705187927721483e-05,0.007620274783020298,0.00048124420860708427,0.003847097480357444,0.8987552392591589
83,0.003209349099188691,0.9225485799300237,0.03944562450896938,0.016858839922118885,0.0024403181916654833,0.003829052743774923,0.0019994739661793885,0.0011160477458113307,0.008552713892268039
84,0.013132658590016735,0.0005854484286212241,0.000552506244188108,2.3829798018355588e-05,0.0003770346343195306,0.03293683712072916,0.0038295100220535234,0.9362224696720115,0.012339705490041885
85,0.004698470528547994,3.1088340133123765e-05,0.0001551713502864159,3.9222549514163246e-07,0.0007241641664944941,0.00034166488097748355,0.00032098275578445107,0.9904091162384532,0.0033189495138276977
86,0.0006461031435125357,0.00013851302318673112,5.912309354754751e-05,0.01688114681538609,3.986664520128888e-06,0.9669215926739821,0.0008975061207091215,0.000334971728012119,0.014117056737143526
87,0.004796067299396078,0.00018794594750770466,0.0002565985551289154,1.145322259880321e-06,0.0010054345760864606,0.0007913618110805743,0.0008899895783330522,0.9901348723999815,0.0019365845102258322
88,0.00011443984037767566,0.6067280903775953,0.2831968897535595,0.10593955875947858,0.0009270690111310642,0.00035448457604615567,0.0015643894903723293,3.782941930908025e-05,0.001137248772130222
89,0.005079004326166011,0.44981712925143635,0.2470480594780684,0.21853056544049265,0.013079787164280883,0.011467040342179472,0.01637584342511126,0.003665192916262033,0.03493737765600293
90,0.08236991212981006,0.0005315152139967254,0.000489139877153356,0.00021490467602216408,6.425172677854901e-05,0.009703105993430728,0.0004931472283359044,0.006015886448468438,0.900118136706004
91,0.17680836365029604,0.0026032545350817564,0.0024016013931212107,0.00011274200475666315,0.0006901751548592177,0.010396407862421613,0.0029544197995069496,0.17955705028124025,0.6244759853187164
92,0.000857558314781613,0.27585911818172487,0.7117965446736451,0.0015060042364945286,0.0022103421803075923,0.00010806195195046746,0.003365766986092008,0.002291243995702643,0.0020053594793011317
93,0.006470767975607288,0.3222939619328814,0.33715966371144523,0.12188513774222022,0.003021919629371365,0.005849898682527056,0.20068887725155324,0.0006549931918516742,0.001974779882542748
94,0.0007751209963594583,0.4311644846376659,0.4164604411620733,0.062403181530051484,0.0003760543142288022,0.004552838614462387,0.08344549052386645,0.00031247271453122054,0.0005099155067609731
95,0.00014775298343718866,0.0003598952235701797,0.00039852739435138073,0.00032629813139962587,2.2752061631370082e-07,0.9923148044583675,0.002246419331134636,0.003379208039631678,0.0008268669174915526
96,0.00013303422211568725,0.46620892055338986,0.400332604230725,0.12732701627771836,0.0021467106019168324,0.00015583894449544406,0.0008195633246724198,3.636006054166881e-05,0.0028399517844246913
97,0.0006670789030598133,0.8080504220461053,0.1232469343952159,0.04475808254291976,0.0009148495391011564,0.004776885813591807,0.016361230005505094,0.00045842613388000404,0.0007660906206211251
98,0.0008662087192755177,0.0013100366420826682,0.0009368931564064241,0.0010262589456777789,0.9915318545936291,7.3301251007848475e-06,0.000156048066473533,0.003521023916184979,0.0006443458351691663
99,0.0029442312807775057,0.4798241498960274,0.33698415167030604,0.07772572781351902,0.0015744729636403508,0.00423371860407572,0.09442806933722599,0.0005469062807415057,0.0017385721536866303
100,6.736546183312024e-05,0.8942840789985039,0.0961112218583898,0.007451831340375544,0.0014915735150401763,3.660790235776263e-05,0.0003466324890812238,3.406366642960742e-05,0.0001766247679889659
101,0.0006485439019435794,0.871565502790372,0.04885150739589976,0.07075386276474298,0.0038143609773967613,0.0004202024899090454,0.0005205376350892488,4.9380536061310946e-05,0.0033761015085854544
102,0.0074310343404394765,0.0003192763480569151,4.733258340993008e-06,0.0009856832689572128,7.501048797252845e-05,0.9776897189718438,0.005533537127855582,0.006862994679112591,0.001098011517420841
103,0.005409318331019874,1.598539514720009e-05,1.214387454962855e-05,0.007454821917820962,6.106915568858969e-05,0.9621876923724224,0.005770169517098868,0.003793441690440071,0.015295357745812406
104,0.0026609737460210263,4.325440475610094e-05,1.7564704044575774e-06,0.0005907726855551928,6.906383405153407e-05,0.9834555058698533,0.002468646343364282,0.010076714974478925,0.0006333116715153194
105,0.0013649082267072085,0.4384418464637371,0.09336334870345525,0.29519677335820443,0.0004479975301477818,0.08587661846695888,0.0841104786020012,0.0003760043194199696,0.000822024329367957
106,0.21429434427090066,0.031365327511636516,0.0037947582506549023,0.012361400365075713,0.0016583040567089765,0.41627707114643175,0.18810370889618816,0.04507431757379259,0.0870707679286107
107,9.678038426637084e-05,0.0006343655502798676,0.00015614112292962633,0.0007737727340323396,6.035828906500602e-07,0.9955305496144558,0.0009650035307684337,0.001423550060975221,0.0004192334194017719
108,3.3543779074841105e-05,0.41850363256683937,0.43333241523599825,0.14423106514182663,0.0008749062170130694,0.0006988939333976426,0.0017806571327049873,7.452278546695046e-05,0.0004703632076782243
109,0.07101445621730712,0.0010734828594397457,0.000482750533807053,0.0006561547585997224,0.0005347626422450081,0.5513507827137191,0.1339404778156013,0.23238407318983695,0.00856305926944403
110,0.008697086478129987,0.006389932049736704,0.011007437538200396,0.004691619990207731,0.0001693329056025969,0.12023309669320724,0.8354146767298477,0.012223362942055413,0.0011734546730121725
111,0.003617498476209038,8.988488201253195e-05,1.6321031191767125e-06,0.0003679907044389184,5.810779248878368e-05,0.9813865605018303,0.002564857927748341,0.01137515282806418,0.0005383147840885929
112,0.00010415022513749025,0.0449543199522893,0.0015241737973983652,0.003378386512039911,1.9383594070169282e-05,0.9377366275725488,0.0008143682195011192,0.010755500847098143,0.00071308927991675
113,0.0014957049716689454,0.014444030466767722,0.012895214777059183,0.0001289131165310297,0.003750429319138333,0.008027101433938838,0.004185657187485408,0.9524197044621173,0.0026532442652932075
114,2.0109248464944173e-05,0.9136534607552805,0.08413310091047295,0.0014393337266020126,0.0004015122234829769,2.123455048202667e-05,0.0002744743754253027,3.112809139162395e-05,2.564611839769705e-05
115,0.0019772715584863445,0.43480288252429655,0.24045763575895118,0.1417031028302838,0.002308431120515438,0.016557833475629346,0.16018265994663827,0.0012369525388513888,0.0007732302463480125
116,2.6518719921962636e-05,0.0002173492489023247,4.9762528571140615e-05,0.0003399763323856784,1.8338957460553588e-07,0.997924247645581,0.00022607594706658036,0.0009947080268008308,0.00022117816119606975
117,3.0012432668960562e-05,0.7713432425882546,0.10636216103719705,0.11914388373230977,0.001424056130587624,0.0007550234786775831,0.0005656231399185396,5.3661925989166536e-05,0.0003223355343966057
118,8.571013941487375e-05,0.8198003105414274,0.1361494343133773,0.040155573609791634,0.0011798206031269384,0.0009489140388924753,0.0007070119414656737,0.00018555456151933265,0.0007876702509845139
119,0.0001737894530635403,0.3553615197282777,0.627500998140708,0.012276977269284785,0.0022390596478977006,3.460743626486063e-05,0.001515973755657737,0.00010048228739404223,0.0007965922814519256
120,0.000379594524135861,0.8496826376744853,0.13216232545806106,0.01433387793664678,0.0005136123557551782,0.000377852217722186,0.001015191800482395,8.115640443757461e-05,0.0014537516282738408
121,0.08893644975454655,0.06587436630197062,0.07654807307733381,0.0006654344406510998,0.001527514934078522,0.026959570978370793,0.5282154496178033,0.1945168744698198,0.016756266425425412
122,8.753496439826771e-05,0.35495200016807066,0.6313961120086738,0.011139993442365497,0.0008193037581397078,2.63540274927406e-05,0.0006881065264718165,4.3597666676088855e-05,0.0008469974377109387
123,9.004380873051347e-05,0.0007473966770268896,0.00020051585095459402,0.0009130051304612631,5.121296086278628e-07,0.9954595320064322,0.000899961395512954,0.0012031044359449641,0.0004859285653280373
124,2.614720613804462e-05,0.0003478365859264201,9.13074149064806e-05,0.00024638863547426864,1.7207705787728802e-07,0.996939977390867,0.00023074617921414566,0.001857990792107074,0.00025943371830878246
125,0.00010168832178596721,0.0007124614713345115,0.0002100378033104634,0.0009434990251050668,5.978059525326938e-07,0.9950354677043772,0.0010615174810329824,0.0013962163288808523,0.0005385140582204334
126,0.008038960038992342,5.275136085089478e-05,9.39394539074027e-06,0.0058905648023174564,1.560901714279884e-05,0.9587847337565677,0.002777831092016448,0.0011756716671841472,0.023254484319537493
127,9.074056419884769e-05,0.8295610408302497,0.1564497397814012,0.0092859720050361,0.00042644239814194283,0.0005066597675074511,0.0034156893634804536,0.00015875705045023634,0.00010495823953394275
128,0.00010167503972263811,7.11039689852237e-05,3.917417565632504e-06,0.0005384898945460509,1.7640456395056486e-06,0.9976652233779914,0.00020507480704305486,0.0011182790558167783,0.0002944723926898466
129,2.859981414061041e-05,0.0006862121869834083,0.00021961239580561904,0.00024278071558270347,2.1486012324907168e-07,0.9952283569945154,0.00042462525432363944,0.002961046808969191,0.00020855096955610893
130,0.00024041602029334277,0.8480556196514827,0.14220905095248346,0.003991601052556001,0.00011641699946595491,0.0012594666169015371,0.0036947373646734586,0.0002077142861342757,0.00022497705600923226
131,5.884492785286139e-05,0.8501614008697719,0.11542040092265275,0.032164603041468315,0.0009175447203784126,0.00016797739021324004,0.0008909612267255732,2.7870667746016883e-05,0.00019039623319077817
132,6.110899959887419e-05,0.9210802060894192,0.030401406029660842,0.04681247443577614,0.0007966266076821852,0.0002443881660889524,0.0002600750351049841,1.2853442686310039e-05,0.000330861193982616
133,0.0003889620419115764,0.8979395839202614,0.07963548459620229,0.018130779800342944,0.0015304365267181908,0.0003097592050667058,0.0007372205170057343,9.204696054739417e-05,0.001235726431943628
134,3.4675495163706346e-05,0.7394097176378219,0.25700848013772476,0.002476959612560557,0.00037125408499291386,2.2740038895485715e-05,0.0005618490398692126,3.8408189749389983e-05,7.591576322203964e-05
135,6.859131535842741e-05,0.5291593022125716,0.11435005637718001,0.3509168518527549,0.001661198437420597,0.001539045688768145,0.0016445754747665931,4.6672592850826295e-05,0.0006137060483289663
136,0.0011457159906853973,2.1373554467867348e-05,4.391993791360287e-06,0.0026593424121208143,1.4538039008141585e-05,0.989755220668467,0.0009782103039424912,0.0018454681042147723,0.0035757389333020704
137,0.017398120553390115,0.001065278090841679,0.0011482410209690394,0.0013449229761546854,1.420074511453997e-05,0.4045582899968495,0.5646934102480599,0.007769823330865918,0.0020077130377545447
138,0.07177268395669961,9.215787686939542e-05,5.571842843283112e-05,0.014644129255863223,6.129767353660085e-05,0.692648473828896,0.014702993763236253,0.002385696100490109,0.2036368491159759
139,8.796763487332273e-05,0.0002747442014135005,0.0005527931844014781,0.0016118459641718244,1.8414747352062008e-07,0.9928438125832305,0.0008258710125115728,0.0009334618497528912,0.0028693194221714137
140,3.675008665345809e-05,0.8765250604723229,0.11412275471996261,0.006752956069799157,0.0018447688371135314,7.744922811693563e-05,0.0004637334812110384,9.355697324613865e-05,8.297013157423477e-05
141,0.0012023367753117777,0.08207604814466359,0.4821130984015079,0.10720131527105993,0.0003632855804988239,0.01638533248564407,0.3091151089922989,0.0007912874340107119,0.0007521869150041832
142,0.03376689162741148,0.009405246128630569,0.004868098100946356,0.002275684200364863,0.007386141709146684,0.22164207827953206,0.12347202694948979,0.5885218924414061,0.008661940563072184
143,0.0010533052003942431,0.3221416046114319,0.661690090928146,0.0013139419327714583,0.00293895827050875,0.00017044151637982818,0.005009079535874059,0.004169831209310042,0.0015127467951836638
144,0.024837195882279558,9.443117248768718e-05,3.1085779770279e-05,0.026461021622589134,0.00010565991651104574,0.8822056700578306,0.03698955096504164,0.0015791765739602375,0.027696208029529955
145,0.00817056778578769,0.00022561018993224783,0.0002927907091822712,1.2347752998457711e-05,0.00025744802215285943,0.02532779533196793,0.002187321242018486,0.9552072444574472,0.008318874508512781
146,0.07506303741716698,0.0006678918688314778,0.00034736383598084434,0.0001206777917638777,0.0028001555025259314,0.05458169067265749,0.0037475384421751146,0.7889762345554575,0.07369540991344067
147,0.0003261855509051908,0.7352152046642607,0.1485789662783327,0.10790098860310711,0.003986075758475355,0.0002690063452050242,0.0008943150734409273,5.10265810601583e-05,0.002778231145212652
148,0.003725254349037173,0.7144546189347187,0.15439399685424393,0.07552817015906826,0.0033229981118908574,0.006376164628872287,0.03800239289098533,0.0009413482828188774,0.0032550557883643813
149,4.5996053164865405e-05,0.0001965694209182078,1.0063386944294465e-05,0.00031668182360823004,4.517355672323691e-07,0.9982558755593995,0.00017687520944475814,0.0008406240594625048,0.0001568627514905352
150,0.011288828415780367,8.030945470995035e-05,8.707300844256008e-06,0.005917422146997138,7.029975349188686e-05,0.9614891805752737,0.01220699380573998,0.0025616849470790674,0.006376573600083559
151,2.974461844177883e-05,0.0005921349856594719,0.00019648357226964756,0.00022996870235923793,2.118128083899653e-07,0.9952120318544039,0.0004175005641089846,0.003095189059573831,0.00022673483037478253
152,3.271568585653082e-05,0.00012544335752372825,7.879426206004156e-06,0.0002968262905419922,3.848988580769647e-07,0.9984646895816143,0.00012099594440354522,0.0007993153389204271,0.00015174947607538703
153,0.00503033510589647,0.00010847195061651221,1.9075351678634147e-06,0.0005487480491057159,6.871027480669594e-05,0.9813264231975493,0.0037041357180354825,0.008574500222527886,0.0006367679462941331
154,0.30549903685178903,0.009731909825459423,0.00038286570676415537,0.0018123527308358436,0.0034139608294884156,0.19278354884692417,0.006136168994585304,0.12364982820857634,0.35659032800557744
155,0.00023656950165719918,0.7800251856912623,0.1604052083162085,0.055272233012538065,0.0005007124650049797,0.0004480562765622627,0.0009113732339318181,3.393381503982975e-05,0.002166727687794985
